user_id,first_visit_date,age,platform,screen_list,session_count,total_screens_viewed,used_search_feature,wrote_review,added_to_wishlist,made_purchase,purchase_date,user_segment,region,acquisition_channel,app_version,timestamp
111261,2024-06-06,74,Android,"Search,Account,Reviews,ProductDetail,Home,ProductList",5,14,0,0,0,1,2024-06-06 22:00:00,Adult Browser,Latin America,Organic Search,2.2.8,2025-08-01 15:00:07
111262,2022-02-01,30,Android,"Notifications,Reviews,Help,ProductDetail,CategoryBrowse,PaymentMethods,ShoppingCart,ReturnPolicy,Promotions",7,35,0,0,0,1,2022-02-01 02:00:00,Teen Browser,Europe,Paid Search,2.0.5,2025-08-01 15:07:46
111263,2024-07-10,30,iOS,"Search,CategoryBrowse,ShoppingCart,Promotions,Account,PaymentMethods,Reviews,ReturnPolicy",4,8,0,1,1,1,2024-07-10 01:00:00,Senior Browser,Middle East,Email Campaign,2.0.6,2025-08-01 15:15:10
111264,2023-01-20,23,Android,"Account,ProductList,Home,Search,CategoryBrowse,ReturnPolicy,ColorPicker,Checkout,ProductDetail",7,62,1,0,1,1,2023-01-20 14:00:00,Young Buyer,Asia Pacific,Social Media,2.2.8,2025-08-01 15:19:58
111265,2024-05-26,48,iOS,"ColorPicker,CategoryBrowse,Notifications,Account,Promotions",10,80,0,1,1,1,2024-05-26 12:00:00,Teen Browser,Middle East,Referral,2.0.6,2025-08-01 15:23:36
111266,2024-06-12,24,Android,"WishList,Checkout,Account,Home,Promotions,OrderTracking,ProductList",9,55,0,1,1,1,2024-06-12 22:00:00,Senior Buyer,Europe,Social Media,2.1.0,2025-08-01 15:29:08
111267,2024-12-27,23,Android,"WishList,ShoppingCart,Home,Reviews,ReturnPolicy,ProductDetail",2,12,0,0,0,1,2024-12-27 19:00:00,Senior Buyer,Latin America,Organic Search,2.0.6,2025-08-01 15:33:58
111268,2023-06-30,54,iOS,"ProductList,ShoppingCart,ProductDetail,PaymentMethods,Promotions,OrderTracking,WishList,Account,Help",7,40,1,1,1,1,2023-06-30 08:00:00,Adult Browser,Middle East,Organic Search,2.1.0,2025-08-01 15:36:19
111269,2022-10-15,47,Android,"ReturnPolicy,Notifications,ColorPicker,Search,ProductDetail,CategoryBrowse,Help,Home,PaymentMethods,Account",2,10,0,0,1,1,2022-10-15 01:00:00,Teen Browser,Europe,Referral,2.2.8,2025-08-01 15:40:15
111270,2024-07-21,41,Android,"Checkout,Home,ReturnPolicy,OrderTracking,Reviews,ProductDetail,ShoppingCart,WishList",2,5,1,1,0,1,2024-07-21 03:00:00,Teen Browser,Middle East,Paid Search,2.0.5,2025-08-01 15:49:44
111271,2022-06-12,37,iOS,"ProductDetail,Search,Help,Notifications,ProductList,ColorPicker",6,31,0,1,0,1,2022-06-12 13:00:00,Young Buyer,Middle East,Referral,2.2.8,2025-08-01 15:58:50
111272,2023-12-13,38,Android,"Search,Help,OrderTracking,WishList,Reviews",7,11,0,1,1,1,2023-12-13 23:00:00,Senior Browser,Middle East,Social Media,2.2.1,2025-08-01 16:01:39
111273,2022-12-25,54,iOS,"Search,ReturnPolicy,ProductDetail,ShoppingCart,Notifications,Checkout,PaymentMethods",8,45,0,1,0,1,2022-12-25 19:00:00,Senior Buyer,North America,Referral,2.3.1,2025-08-01 16:11:21
111274,2024-10-24,59,Android,"WishList,OrderTracking,Notifications,Help,CategoryBrowse,ShoppingCart,ProductList,ColorPicker",10,71,1,0,0,1,2024-10-24 08:00:00,Adult Browser,Asia Pacific,Referral,2.2.8,2025-08-01 16:14:59
111275,2022-05-26,51,iOS,"Help,Notifications,Search,Checkout,Home,OrderTracking,PaymentMethods",4,7,1,1,0,1,2022-05-26 17:00:00,Senior Buyer,Europe,Paid Search,2.0.8,2025-08-01 16:17:45
111276,2024-02-03,60,iOS,"Help,ProductDetail,Account,PaymentMethods,ColorPicker",7,41,0,0,1,1,2024-02-03 12:00:00,Adult Browser,Asia Pacific,Social Media,2.2.1,2025-08-01 16:19:18
111277,2023-01-06,59,iOS,"PaymentMethods,Checkout,ColorPicker,ReturnPolicy,Home,ProductList,Notifications",8,77,0,0,1,1,2023-01-06 12:00:00,Teen Browser,North America,Email Campaign,2.2.8,2025-08-01 16:22:43
111278,2022-06-12,23,Android,"Help,Reviews,Promotions,Search,ShoppingCart,ProductDetail,WishList",10,19,0,0,0,1,2022-06-12 11:00:00,Young Buyer,Europe,Referral,2.0.6,2025-08-01 16:30:00
111279,2022-04-14,50,Android,"Account,Search,Promotions,WishList,Notifications,Help,CategoryBrowse,Reviews",2,10,0,0,1,1,2022-04-14 16:00:00,Senior Buyer,Europe,Email Campaign,2.2.1,2025-08-01 16:36:36
111280,2023-07-06,44,Android,"PaymentMethods,Checkout,Home,CategoryBrowse,Promotions",8,57,1,0,0,1,2023-07-06 11:00:00,Senior Browser,Latin America,Social Media,2.0.5,2025-08-01 16:37:48
111281,2022-02-22,33,iOS,"ColorPicker,ReturnPolicy,Search,ProductList,Checkout,Reviews,CategoryBrowse,ProductDetail",4,29,0,0,1,1,2022-02-22 12:00:00,Teen Browser,Asia Pacific,Organic Search,2.3.1,2025-08-01 16:46:25
111282,2024-07-01,19,iOS,"ProductDetail,Search,Notifications,PaymentMethods,ColorPicker,Reviews,Help",3,10,0,1,1,1,2024-07-01 20:00:00,Teen Browser,Middle East,Referral,2.0.5,2025-08-01 16:48:01
111283,2022-09-09,35,Android,"ColorPicker,Reviews,Account,Notifications,Search,Checkout,ReturnPolicy,Help",8,59,1,0,1,1,2022-09-09 08:00:00,Young Buyer,Middle East,Social Media,2.2.1,2025-08-01 16:57:40
111284,2023-10-20,74,Android,"CategoryBrowse,Home,Search,ProductList,Notifications,PaymentMethods,Checkout",5,6,1,1,1,1,2023-10-20 20:00:00,Teen Browser,Asia Pacific,Paid Search,2.0.8,2025-08-01 17:04:21
111285,2022-09-30,57,Android,"Account,Search,PaymentMethods,Notifications,CategoryBrowse",9,70,0,0,1,1,2022-09-30 15:00:00,Teen Browser,Asia Pacific,Organic Search,2.1.0,2025-08-01 17:08:14
111286,2022-06-25,54,Android,"Account,ColorPicker,OrderTracking,Search,ProductList",6,20,1,0,1,1,2022-06-25 23:00:00,Senior Browser,Middle East,Social Media,2.1.0,2025-08-01 17:18:12
111287,2024-09-27,57,iOS,"Account,Home,ProductDetail,PaymentMethods,Reviews,ProductList,Notifications,Search,OrderTracking",6,14,0,0,0,1,2024-09-27 06:00:00,Adult Browser,Asia Pacific,Referral,2.3.1,2025-08-01 17:24:09
111288,2022-06-14,41,iOS,"PaymentMethods,Home,Reviews,WishList,ShoppingCart",1,9,0,0,1,1,2022-06-14 14:00:00,Senior Buyer,Europe,Paid Search,2.0.5,2025-08-01 17:27:35
111289,2023-11-02,51,Android,"Notifications,Checkout,WishList,OrderTracking,Reviews,Account,Search",9,18,1,1,1,1,2023-11-02 12:00:00,Senior Browser,Latin America,Paid Search,2.2.8,2025-08-01 17:34:28
111290,2024-09-02,60,Android,"PaymentMethods,ColorPicker,Account,ProductList,Home",8,58,1,0,0,1,2024-09-02 07:00:00,Senior Buyer,Middle East,Paid Search,2.0.6,2025-08-01 17:38:18
111291,2023-12-12,42,iOS,"CategoryBrowse,Checkout,ProductList,ReturnPolicy,Search",6,46,0,1,1,1,2023-12-12 06:00:00,Senior Browser,North America,Referral,2.0.5,2025-08-01 17:45:19
111292,2023-04-07,36,iOS,"Search,Promotions,Account,ProductList,Notifications,Checkout",5,41,1,1,1,1,2023-04-07 02:00:00,Senior Buyer,Middle East,Social Media,2.0.5,2025-08-01 17:55:01
111293,2024-07-18,67,iOS,"OrderTracking,Search,CategoryBrowse,ReturnPolicy,Help",7,23,0,0,1,1,2024-07-18 19:00:00,Adult Browser,North America,Organic Search,2.0.5,2025-08-01 18:04:27
111294,2022-10-01,49,Android,"Help,ProductList,ReturnPolicy,ColorPicker,WishList",2,6,0,1,1,1,2022-10-01 12:00:00,Adult Browser,Asia Pacific,Referral,2.1.0,2025-08-01 18:12:30
111295,2023-04-05,55,Android,"Search,Reviews,Promotions,ReturnPolicy,Home,OrderTracking,ProductList,ShoppingCart,CategoryBrowse",5,49,1,1,1,1,2023-04-05 19:00:00,Senior Buyer,Europe,Email Campaign,2.0.5,2025-08-01 18:21:21
111296,2023-01-24,48,iOS,"ColorPicker,Reviews,Checkout,CategoryBrowse,Search,ShoppingCart,Promotions",8,32,0,0,0,1,2023-01-24 04:00:00,Adult Browser,Latin America,Paid Search,2.0.8,2025-08-01 18:31:09
111297,2024-06-29,19,Android,"ColorPicker,Help,ReturnPolicy,OrderTracking,Account,ShoppingCart",3,12,0,1,1,1,2024-06-29 09:00:00,Senior Browser,Latin America,Paid Search,2.2.8,2025-08-01 18:32:41
111298,2023-08-21,23,iOS,"Account,Search,PaymentMethods,WishList,ProductDetail,ReturnPolicy",6,23,1,1,0,1,2023-08-21 09:00:00,Teen Browser,Asia Pacific,Organic Search,2.3.1,2025-08-01 18:36:20
